index	plane	u	v	itype	x0	y0	irot	nvertices	vx_0	vy_0	vx_1	vy_1	vx_2	vy_2	vx_3	vy_3	vx_4	vy_4	vx_5	vy_5	vx_6	vy_6	icassette	trigRate	trigLinks	dataRate_ld	dataLinks_ld	dataRate_hd	dataLinks_hd	MB	wagon	isEngine	nROCs	power	mrot	phi	HDorLD	hash	hash_hdld	isSiPM	engine_trig_fibres	engine_data_fibres	engine_ctrl_fibres	dataPp0	trigPp0	dataPp0_type	trigPp0_type	dataPp1	trigPp1	dataPp1_type	trigPp1_type	dataPp2	DAQ
468	5	10	4	bOeRL	1345.22	583.09	1	5	1429	534.7	1345.2	679.9	1261.4	631.5	1261.4	534.7	1345.2	486.3	1429	534.7	0	0	1	1.372	2	0.384	1	0.384	1	10	1	FALSE	3	3.6	0	23.434	0	510040	510040	0	2	1	1	PP0(CE-)L5/C01_FO_1_2	PP0(CE-)L5/C01_FO_2_2	A	A	PP1(CE-)5_FO_1_30	PP1(CE-)3_FO_2_15	Ap	Ap	PPFO(CE-)X5_6	DAQ_1_4
469	5	10	5	dOeR	1261.4	728.27	0	5	1261.4	631.5	1303.3	655.6	1219.4	800.8	1177.6	776.7	1177.6	679.9	1261.4	631.5	0	0	1	1.146	2	0.234	1	0.234	1	10	1	FALSE	2	2.4	0	30	0	510050	510050	0	2	1	1	PP0(CE-)L5/C01_FO_1_2	PP0(CE-)L5/C01_FO_2_2	A	A	PP1(CE-)5_FO_1_30	PP1(CE-)3_FO_2_15	Ap	Ap	PPFO(CE-)X5_6	DAQ_1_4
430	5	6	3	FM	758.48	437.9	4	6	758.5	341.2	842.3	389.5	842.3	486.3	758.5	534.7	674.7	486.3	674.7	389.5	758.5	341.2	1	3.618	4	1.132	2	1.129	2	11	1	FALSE	3	3.6	0	30	0	506030	506030	0	2	1	1	PP0(CE-)L5/C01_FO_1_2	PP0(CE-)L5/C01_FO_2_2	A	A	PP1(CE-)5_FO_1_30	PP1(CE-)3_FO_2_15	Ap	Ap	PPFO(CE-)X5_6	DAQ_1_4
442	5	7	4	FO	842.3	583.09	4	6	842.3	486.3	926.1	534.7	926.1	631.5	842.3	679.9	758.5	631.5	758.5	534.7	842.3	486.3	1	3.08	4	0.89	1	0.862	1	11	0	TRUE	3	3.6	0	34.693	0	507040	507040	0	2	1	1	PP0(CE-)L5/C01_FO_1_2	PP0(CE-)L5/C01_FO_2_2	A	A	PP1(CE-)5_FO_1_30	PP1(CE-)3_FO_2_15	Ap	Ap	PPFO(CE-)X5_6	DAQ_1_4
454	5	8	5	FO	926.12	728.27	4	6	926.1	631.5	1009.9	679.9	1009.9	776.7	926.1	825	842.3	776.7	842.3	679.9	926.1	631.5	1	2.284	3	0.71	1	0.687	1	12	1	FALSE	3	3.6	0	38.18	0	508050	508050	0	2	1	1	PP0(CE-)L5/C01_FO_1_2	PP0(CE-)L5/C01_FO_2_3	A	A	PP1(CE-)5_FO_1_30	PP1(CE-)3_FO_2_16	Ap	Ap	PPFO(CE-)X5_6	DAQ_1_4
464	5	9	6	FO	1009.93	873.45	4	6	1009.9	776.7	1093.8	825	1093.8	921.9	1009.9	970.2	926.1	921.9	926.1	825	1009.9	776.7	1	2	3	0.556	1	0.547	1	12	0	TRUE	3	3.6	0	40.855	0	509060	509060	0	2	1	1	PP0(CE-)L5/C01_FO_1_2	PP0(CE-)L5/C01_FO_2_3	A	A	PP1(CE-)5_FO_1_30	PP1(CE-)3_FO_2_16	Ap	Ap	PPFO(CE-)X5_6	DAQ_1_4
470	5	10	6	bOeRL	1177.58	873.45	1	5	1261.4	825	1177.6	970.2	1093.8	921.9	1093.8	825	1177.6	776.7	1261.4	825	0	0	1	1.374	2	0.384	1	0.384	1	12	0	FALSE	3	3.6	0	36.566	0	510060	510060	0	2	1	1	PP0(CE-)L5/C01_FO_1_2	PP0(CE-)L5/C01_FO_2_3	A	A	PP1(CE-)5_FO_1_30	PP1(CE-)3_FO_2_16	Ap	Ap	PPFO(CE-)X5_6	DAQ_1_4
471	5	10	7	aOeT	1093.76	1018.63	1	4	1177.6	970.2	1009.9	1067	1009.9	970.2	1093.8	921.9	1177.6	970.2	0	0	0	0	1	1.113	2	0.232	1	0.232	1	12	0	FALSE	3	3.6	0	42.963	0	510070	510070	0	2	1	1	PP0(CE-)L5/C01_FO_1_2	PP0(CE-)L5/C01_FO_2_3	A	A	PP1(CE-)5_FO_1_30	PP1(CE-)3_FO_2_16	Ap	Ap	PPFO(CE-)X5_6	DAQ_1_4
386	5	2	2	gIe	167.638	295.097	4	6	83.79	343.529	83.817	321.575	232.513	235.725	251.453	246.729	251.437	343.502	167.606	391.902	83.79	343.529	2	9.172	10	4.227	5	4.227	5	100	0	FALSE	6	7.2	0	60.4	1	502020	502021	0	4	2	2	PP0(CE-)L5/C02_FO_1_2	PP0(CE-)L5/C02_FO_2_3	A	A	PP1(CE-)11_FO_1_30	PP1(CE-)9_FO_2_16	Ap	Ap	PPFO(CE-)X5_17	DAQ_2_3
397	5	3	3	FI	251.458	440.277	4	6	335.253	391.875	335.237	488.648	251.493	536.998	167.59	488.675	167.693	391.852	251.437	343.502	335.253	391.875	2	8.056	9	2.948	3	3.46	4	100	0	FALSE	6	7.2	0	60.268	1	503030	503031	0	4	2	2	PP0(CE-)L5/C02_FO_1_2	PP0(CE-)L5/C02_FO_2_3	A	A	PP1(CE-)11_FO_1_30	PP1(CE-)9_FO_2_16	Ap	Ap	PPFO(CE-)X5_17	DAQ_2_3
409	5	4	4	FI	335.278	585.458	4	6	419.103	537.107	419.087	633.88	335.343	682.23	251.44	633.907	251.493	536.998	335.237	488.648	419.103	537.107	2	5.331	6	1.962	2	2.049	3	100	0	TRUE	6	7.2	0	60.201	1	504040	504041	0	4	2	2	PP0(CE-)L5/C02_FO_1_2	PP0(CE-)L5/C02_FO_2_3	A	A	PP1(CE-)11_FO_1_30	PP1(CE-)9_FO_2_16	Ap	Ap	PPFO(CE-)X5_17	DAQ_2_3
376	5	1	2	dIeL	-0.002	295.096	4	5	-83.77	343.506	-83.83	321.602	83.817	321.575	83.79	343.529	0.046	391.879	-83.77	343.506	0	0	2	6.13	7	2.331	3	2.331	3	101	0	FALSE	3	3.6	0	90	1	501020	501021	0	5	2	2	PP0(CE-)L5/C02_FO_1_3	PP0(CE-)L5/C02_FO_2_2	A	A	PP1(CE-)11_FO_1_31	PP1(CE-)9_FO_2_15	Ap	Ap	PPFO(CE-)X5_15	DAQ_2_2
387	5	2	3	FI	83.818	440.277	4	6	167.693	391.852	167.59	488.675	83.846	537.025	-0.057	488.702	0.046	391.879	83.79	343.529	167.693	391.852	2	9.748	10	3.437	4	4.327	5	101	0	FALSE	6	7.2	0	79.221	1	502030	502031	0	5	2	2	PP0(CE-)L5/C02_FO_1_3	PP0(CE-)L5/C02_FO_2_2	A	A	PP1(CE-)11_FO_1_31	PP1(CE-)9_FO_2_15	Ap	Ap	PPFO(CE-)X5_15	DAQ_2_2
398	5	3	4	FI	167.638	585.457	4	6	251.493	536.998	251.44	633.907	167.696	682.257	83.743	633.848	83.846	537.025	167.59	488.675	251.493	536.998	2	6.201	7	2.268	3	2.453	3	101	0	FALSE	6	7.2	0	74.022	1	503040	503041	0	5	2	2	PP0(CE-)L5/C02_FO_1_3	PP0(CE-)L5/C02_FO_2_2	A	A	PP1(CE-)11_FO_1_31	PP1(CE-)9_FO_2_15	Ap	Ap	PPFO(CE-)X5_15	DAQ_2_2
410	5	4	5	FI	251.458	730.638	4	6	335.343	682.23	335.24	779.053	251.496	827.403	167.593	779.08	167.696	682.257	251.44	633.907	335.343	682.23	2	4.442	5	1.641	2	1.67	2	101	0	TRUE	6	7.2	0	71.008	1	504050	504051	0	5	2	2	PP0(CE-)L5/C02_FO_1_3	PP0(CE-)L5/C02_FO_2_2	A	A	PP1(CE-)11_FO_1_31	PP1(CE-)9_FO_2_15	Ap	Ap	PPFO(CE-)X5_15	DAQ_2_2
377	5	1	3	FI	-83.822	440.277	5	6	0.046	391.879	-0.057	488.702	-83.888	537.102	-167.617	488.679	-167.688	391.956	-83.857	343.556	0.046	391.879	2	9.723	10	3.436	4	4.329	5	102	0	FALSE	6	7.2	0	100.779	1	501030	501031	0	4	2	2	PP0(CE-)L5/C02_FO_1_3	PP0(CE-)L5/C02_FO_2_3	A	A	PP1(CE-)11_FO_1_31	PP1(CE-)9_FO_2_16	Ap	Ap	PPFO(CE-)X5_15	DAQ_2_2
378	5	1	4	FI	-167.633	585.452	5	6	-83.888	537.102	-83.817	633.825	-167.648	682.225	-251.464	633.852	-251.448	537.079	-167.617	488.679	-83.888	537.102	2	6.205	7	2.272	3	2.457	3	102	0	FALSE	6	7.2	0	105.978	1	501040	501041	0	4	2	2	PP0(CE-)L5/C02_FO_1_3	PP0(CE-)L5/C02_FO_2_3	A	A	PP1(CE-)11_FO_1_31	PP1(CE-)9_FO_2_16	Ap	Ap	PPFO(CE-)X5_15	DAQ_2_2
379	5	1	5	FI	-251.461	730.637	5	6	-167.648	682.225	-167.664	778.998	-251.495	827.398	-335.311	779.025	-335.295	682.252	-251.464	633.852	-167.648	682.225	2	4.381	5	1.642	2	1.671	2	102	0	TRUE	6	7.2	0	108.992	1	501050	501051	0	4	2	2	PP0(CE-)L5/C02_FO_1_3	PP0(CE-)L5/C02_FO_2_3	A	A	PP1(CE-)11_FO_1_31	PP1(CE-)9_FO_2_16	Ap	Ap	PPFO(CE-)X5_15	DAQ_2_2
388	5	2	4	FI	-0.002	585.457	4	6	83.846	537.025	83.743	633.848	-0.088	682.248	-83.817	633.825	-83.888	537.102	-0.057	488.702	83.846	537.025	2	6.579	7	2.407	3	2.649	3	103	0	FALSE	6	7.2	0	90	1	502040	502041	0	3	1	1	PP0(CE-)L5/C02_FO_1_1	PP0(CE-)L5/C02_FO_2_2	A	A	PP1(CE-)11_FO_1_29	PP1(CE-)9_FO_2_15	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
389	5	2	5	FI	-83.813	730.632	4	6	-0.088	682.248	0.033	779.057	-83.798	827.457	-167.664	778.998	-167.648	682.225	-83.817	633.825	-0.088	682.248	2	4.714	5	1.749	2	1.794	2	103	0	FALSE	6	7.2	0	96.544	1	502050	502051	0	3	1	1	PP0(CE-)L5/C02_FO_1_1	PP0(CE-)L5/C02_FO_2_2	A	A	PP1(CE-)11_FO_1_29	PP1(CE-)9_FO_2_15	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
399	5	3	5	FI	83.818	730.638	4	6	167.696	682.257	167.593	779.08	83.762	827.48	0.033	779.057	-0.088	682.248	83.743	633.848	167.696	682.257	2	4.745	5	1.755	2	1.803	2	103	0	TRUE	6	7.2	0	83.456	1	503050	503051	0	3	1	1	PP0(CE-)L5/C02_FO_1_1	PP0(CE-)L5/C02_FO_2_2	A	A	PP1(CE-)11_FO_1_29	PP1(CE-)9_FO_2_15	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
380	5	1	6	FM	-335.28	875.817	2	6	-251.495	827.398	-251.461	924.257	-335.292	972.657	-419.071	924.148	-419.142	827.425	-335.311	779.025	-251.495	827.398	2	3.385	4	1.024	2	1.014	2	104	1	FALSE	3	3.6	0	110.948	0	501060	501060	0	2	1	1	PP0(CE-)L5/C02_FO_1_1	PP0(CE-)L5/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_29	PP1(CE-)9_FO_2_14	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
381	5	1	7	FO	-419.1	1020.998	5	6	-335.292	972.657	-335.221	1069.38	-419.139	1117.83	-502.868	1069.407	-502.989	972.598	-419.071	924.148	-335.292	972.657	2	2.64	3	0.793	1	0.767	1	104	1	FALSE	3	3.6	0	112.317	0	501070	501070	0	2	1	1	PP0(CE-)L5/C02_FO_1_1	PP0(CE-)L5/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_29	PP1(CE-)9_FO_2_14	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
382	5	1	8	FO	-502.919	1166.178	5	6	-419.139	1117.83	-419.068	1214.553	-502.899	1262.953	-586.715	1214.58	-586.699	1117.807	-502.868	1069.407	-419.139	1117.83	2	2.231	3	0.628	1	0.613	1	104	0	TRUE	3	3.6	0	113.328	0	501080	501080	0	2	1	1	PP0(CE-)L5/C02_FO_1_1	PP0(CE-)L5/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_29	PP1(CE-)9_FO_2_14	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
383	5	1	9	aOeT	-586.739	1311.358	3	4	-502.915	1359.726	-670.546	1262.98	-586.715	1214.58	-502.899	1262.953	-502.915	1359.726	0	0	0	0	2	1.451	2	0.395	1	0.395	1	104	0	FALSE	3	3.6	0	114.105	0	501090	501090	0	2	1	1	PP0(CE-)L5/C02_FO_1_1	PP0(CE-)L5/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_29	PP1(CE-)9_FO_2_14	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
390	5	2	6	FM	-167.641	875.818	5	6	-83.798	827.457	-83.814	924.23	-167.645	972.63	-251.461	924.257	-251.495	827.398	-167.664	778.998	-83.798	827.457	2	3.545	4	1.103	2	1.098	2	105	1	FALSE	3	3.6	0	100.836	0	502060	502060	0	2	1	1	PP0(CE-)L5/C02_FO_1_1	PP0(CE-)L5/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_29	PP1(CE-)9_FO_2_14	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
391	5	2	7	FO	-251.46	1020.998	5	6	-167.645	972.63	-167.661	1069.403	-251.492	1117.803	-335.221	1069.38	-335.292	972.657	-251.461	924.257	-167.645	972.63	2	2.899	3	0.847	1	0.82	1	105	1	FALSE	3	3.6	0	103.836	0	502070	502070	0	2	1	1	PP0(CE-)L5/C02_FO_1_1	PP0(CE-)L5/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_29	PP1(CE-)9_FO_2_14	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
392	5	2	8	FO	-335.28	1166.178	5	6	-251.492	1117.803	-251.421	1214.526	-335.339	1262.976	-419.068	1214.553	-419.139	1117.83	-335.221	1069.38	-251.492	1117.803	2	2.288	3	0.684	1	0.664	1	105	0	TRUE	3	3.6	0	106.04	0	502080	502080	0	2	1	1	PP0(CE-)L5/C02_FO_1_1	PP0(CE-)L5/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_29	PP1(CE-)9_FO_2_14	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
393	5	2	9	FOe	-419.099	1311.358	5	6	-335.339	1262.976	-335.268	1359.699	-419.099	1408.099	-502.915	1359.726	-502.899	1262.953	-419.068	1214.553	-335.339	1262.976	2	1.736	2	0.602	1	0.602	1	105	0	FALSE	3	3.6	0	107.723	0	502090	502090	0	2	1	1	PP0(CE-)L5/C02_FO_1_1	PP0(CE-)L5/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_29	PP1(CE-)9_FO_2_14	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
411	5	4	6	FM	167.638	875.818	1	6	251.496	827.403	251.393	924.226	167.562	972.626	83.833	924.203	83.762	827.48	167.593	779.08	251.496	827.403	2	3.578	4	1.104	2	1.1	2	106	0	FALSE	3	3.6	0	79.164	0	504060	504060	0	2	1	1	PP0(CE-)L5/C02_FO_1_1	PP0(CE-)L5/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_29	PP1(CE-)9_FO_2_14	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
423	5	5	7	FO	251.453	1020.99	1	6	335.296	972.549	335.243	1069.459	251.412	1117.859	167.633	1069.349	167.562	972.626	251.393	924.226	335.296	972.549	2	2.954	4	0.851	1	0.823	1	106	0	TRUE	3	3.6	0	76.164	0	505070	505070	0	2	1	1	PP0(CE-)L5/C02_FO_1_1	PP0(CE-)L5/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_29	PP1(CE-)9_FO_2_14	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
435	5	6	8	FO	335.278	1166.179	1	6	419.146	1117.782	419.043	1214.604	335.212	1263.004	251.483	1214.582	251.412	1117.859	335.243	1069.459	419.146	1117.782	2	2.365	3	0.685	1	0.664	1	106	1	FALSE	3	3.6	0	73.96	0	506080	506080	0	2	1	1	PP0(CE-)L5/C02_FO_1_1	PP0(CE-)L5/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_29	PP1(CE-)9_FO_2_14	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
447	5	7	9	FOe	419.098	1311.36	1	6	502.946	1262.927	502.843	1359.75	419.012	1408.15	335.283	1359.727	335.212	1263.004	419.043	1214.604	502.946	1262.927	2	1.745	2	0.605	1	0.605	1	106	1	FALSE	3	3.6	0	72.277	0	507090	507090	0	2	1	1	PP0(CE-)L5/C02_FO_1_1	PP0(CE-)L5/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_29	PP1(CE-)9_FO_2_14	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
422	5	5	6	FM	335.278	875.818	1	6	419.143	827.376	419.04	924.199	335.296	972.549	251.393	924.226	251.496	827.403	335.24	779.053	419.143	827.376	2	3.366	4	1.019	2	1.01	2	107	0	FALSE	3	3.6	0	69.052	0	505060	505060	0	2	1	1	PP0(CE-)L5/C02_FO_1_1	PP0(CE-)L5/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_29	PP1(CE-)9_FO_2_14	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
434	5	6	7	FO	419.098	1020.999	1	6	502.993	972.609	502.89	1069.432	419.146	1117.782	335.243	1069.459	335.296	972.549	419.04	924.199	502.993	972.609	2	2.671	3	0.79	1	0.763	1	107	0	TRUE	3	3.6	0	67.683	0	506070	506070	0	2	1	1	PP0(CE-)L5/C02_FO_1_1	PP0(CE-)L5/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_29	PP1(CE-)9_FO_2_14	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
446	5	7	8	FO	502.918	1166.179	1	6	586.793	1117.754	586.69	1214.577	502.946	1262.927	419.043	1214.604	419.146	1117.782	502.89	1069.432	586.793	1117.754	2	2.17	3	0.628	1	0.613	1	107	1	FALSE	3	3.6	0	66.672	0	507080	507080	0	2	1	1	PP0(CE-)L5/C02_FO_1_1	PP0(CE-)L5/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_29	PP1(CE-)9_FO_2_14	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
458	5	8	9	FOe	586.738	1311.36	1	6	670.593	1262.9	670.54	1359.81	586.796	1408.16	502.843	1359.75	502.946	1262.927	586.69	1214.577	670.593	1262.9	2	1.566	2	0.485	1	0.484	1	107	1	FALSE	3	3.6	0	65.895	0	508090	508090	0	2	1	1	PP0(CE-)L5/C02_FO_1_1	PP0(CE-)L5/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_29	PP1(CE-)9_FO_2_14	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
421	5	5	5	FM	419.098	730.638	1	6	502.903	682.253	502.887	779.026	419.143	827.376	335.24	779.053	335.343	682.23	419.087	633.88	502.903	682.253	2	3.645	4	1.181	2	1.179	2	108	0	FALSE	3	3.6	0	60.161	0	505050	505050	0	2	1	1	PP0(CE-)L5/C02_FO_1_1	PP0(CE-)L5/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_29	PP1(CE-)9_FO_2_14	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
433	5	6	6	FO	502.913	875.81	1	6	586.703	827.399	586.737	924.259	502.993	972.609	419.04	924.199	419.143	827.376	502.887	779.026	586.703	827.399	2	3.151	4	0.906	1	0.879	1	108	0	TRUE	3	3.6	0	60.134	0	506060	506060	0	2	1	1	PP0(CE-)L5/C02_FO_1_1	PP0(CE-)L5/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_29	PP1(CE-)9_FO_2_14	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
445	5	7	7	FO	586.738	1020.999	1	6	670.553	972.632	670.537	1069.404	586.793	1117.754	502.89	1069.432	502.993	972.609	586.737	924.259	670.553	972.632	2	2.296	3	0.707	1	0.684	1	108	1	FALSE	3	3.6	0	60.115	0	507070	507070	0	2	1	1	PP0(CE-)L5/C02_FO_1_1	PP0(CE-)L5/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_29	PP1(CE-)9_FO_2_14	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
457	5	8	8	FOe	670.558	1166.18	1	6	754.353	1117.777	754.337	1214.55	670.593	1262.9	586.69	1214.577	586.793	1117.754	670.537	1069.404	754.353	1117.777	2	1.864	2	0.628	1	0.628	1	108	1	FALSE	3	3.6	0	60.101	0	508080	508080	0	2	1	1	PP0(CE-)L5/C02_FO_1_1	PP0(CE-)L5/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_29	PP1(CE-)9_FO_2_14	Ap	Ap	PPFO(CE-)X5_13	DAQ_2_1
412	5	4	7	FO	83.827	1020.993	1	6	167.562	972.626	167.633	1069.349	83.802	1117.749	-0.014	1069.376	0.002	972.603	83.833	924.203	167.562	972.626	2	3.045	4	0.886	1	0.859	1	109	0	FALSE	3	3.6	0	85.306	0	504070	504070	0	2	1	1	PP0(CE-)L5/C02_FO_1_2	PP0(CE-)L5/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_30	PP1(CE-)9_FO_2_14	Ap	Ap	PPFO(CE-)X5_17	DAQ_2_3
424	5	5	8	FO	167.647	1166.174	1	6	251.412	1117.859	251.483	1214.582	167.652	1262.982	83.836	1214.609	83.802	1117.749	167.633	1069.349	251.412	1117.859	2	2.365	3	0.712	1	0.69	1	109	0	TRUE	3	3.6	0	81.819	0	505080	505080	0	2	1	1	PP0(CE-)L5/C02_FO_1_2	PP0(CE-)L5/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_30	PP1(CE-)9_FO_2_14	Ap	Ap	PPFO(CE-)X5_17	DAQ_2_3
436	5	6	9	FO	251.467	1311.354	1	6	335.212	1263.004	335.283	1359.727	251.452	1408.127	167.636	1359.754	167.652	1262.982	251.483	1214.582	335.212	1263.004	2	1.966	2	0.557	1	0.549	1	109	1	FALSE	3	3.6	0	79.145	0	506090	506090	0	2	1	1	PP0(CE-)L5/C02_FO_1_2	PP0(CE-)L5/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_30	PP1(CE-)9_FO_2_14	Ap	Ap	PPFO(CE-)X5_17	DAQ_2_3
448	5	7	10	aOeB	335.287	1456.535	1	4	419.012	1408.15	251.436	1504.9	251.452	1408.127	335.283	1359.727	419.012	1408.15	0	0	0	0	2	1.093	2	0.231	1	0.231	1	109	1	FALSE	3	3.6	0	77.037	0	507100	507100	0	2	1	1	PP0(CE-)L5/C02_FO_1_2	PP0(CE-)L5/C02_FO_2_1	A	A	PP1(CE-)11_FO_1_30	PP1(CE-)9_FO_2_14	Ap	Ap	PPFO(CE-)X5_17	DAQ_2_3
413	5	4	8	FO	-0.006	1166.17	1	6	83.802	1117.749	83.836	1214.609	0.005	1263.009	-83.861	1214.549	-83.845	1117.776	-0.014	1069.376	83.802	1117.749	2	2.331	3	0.721	1	0.698	1	110	0	TRUE	3	3.6	0	90	0	504080	504080	0	2	1	1	PP0(CE-)L5/C02_FO_1_2	PP0(CE-)L5/C02_FO_2_2	A	A	PP1(CE-)11_FO_1_30	PP1(CE-)9_FO_2_15	Ap	Ap	PPFO(CE-)X5_17	DAQ_2_3
414	5	4	9	FO	-83.82	1311.359	5	6	0.005	1263.009	-0.011	1359.782	-83.842	1408.182	-167.571	1359.759	-167.692	1262.949	-83.861	1214.549	0.005	1263.009	2	2.053	3	0.584	1	0.573	1	110	0	FALSE	3	3.6	0	93.657	0	504090	504090	0	2	1	1	PP0(CE-)L5/C02_FO_1_2	PP0(CE-)L5/C02_FO_2_2	A	A	PP1(CE-)11_FO_1_30	PP1(CE-)9_FO_2_15	Ap	Ap	PPFO(CE-)X5_17	DAQ_2_3
425	5	5	9	FO	83.819	1311.359	1	6	167.652	1262.982	167.636	1359.754	83.805	1408.154	-0.011	1359.782	0.005	1263.009	83.836	1214.609	167.652	1262.982	2	2.033	3	0.58	1	0.569	1	110	1	FALSE	3	3.6	0	86.343	0	505090	505090	0	2	1	1	PP0(CE-)L5/C02_FO_1_2	PP0(CE-)L5/C02_FO_2_2	A	A	PP1(CE-)11_FO_1_30	PP1(CE-)9_FO_2_15	Ap	Ap	PPFO(CE-)X5_17	DAQ_2_3
426	5	5	10	dOeR	0	1456.539	1	5	83.805	1408.154	83.884	1456.491	-83.813	1456.431	-83.842	1408.182	-0.011	1359.782	83.805	1408.154	0	0	2	1.146	2	0.234	1	0.234	1	110	1	FALSE	2	2.4	0	90	0	505100	505100	0	2	1	1	PP0(CE-)L5/C02_FO_1_2	PP0(CE-)L5/C02_FO_2_2	A	A	PP1(CE-)11_FO_1_30	PP1(CE-)9_FO_2_15	Ap	Ap	PPFO(CE-)X5_17	DAQ_2_3
437	5	6	10	bOeRL	167.639	1456.54	2	5	251.436	1504.9	83.789	1504.927	83.805	1408.154	167.636	1359.754	251.452	1408.127	251.436	1504.9	0	0	2	1.372	2	0.384	1	0.384	1	110	1	FALSE	3	3.6	0	83.434	0	506100	506100	0	2	1	1	PP0(CE-)L5/C02_FO_1_2	PP0(CE-)L5/C02_FO_2_2	A	A	PP1(CE-)11_FO_1_30	PP1(CE-)9_FO_2_15	Ap	Ap	PPFO(CE-)X5_17	DAQ_2_3
400	5	3	6	FM	0.007	875.813	5	6	83.762	827.48	83.833	924.203	0.002	972.603	-83.814	924.23	-83.798	827.457	0.033	779.057	83.762	827.48	2	3.618	4	1.132	2	1.129	2	111	1	FALSE	3	3.6	0	90	0	503060	503060	0	2	1	1	PP0(CE-)L5/C02_FO_1_2	PP0(CE-)L5/C02_FO_2_2	A	A	PP1(CE-)11_FO_1_30	PP1(CE-)9_FO_2_15	Ap	Ap	PPFO(CE-)X5_17	DAQ_2_3
401	5	3	7	FO	-83.821	1020.998	5	6	0.002	972.603	-0.014	1069.376	-83.845	1117.776	-167.661	1069.403	-167.645	972.63	-83.814	924.23	0.002	972.603	2	3.08	4	0.89	1	0.862	1	111	0	TRUE	3	3.6	0	94.693	0	503070	503070	0	2	1	1	PP0(CE-)L5/C02_FO_1_2	PP0(CE-)L5/C02_FO_2_2	A	A	PP1(CE-)11_FO_1_30	PP1(CE-)9_FO_2_15	Ap	Ap	PPFO(CE-)X5_17	DAQ_2_3
402	5	3	8	FO	-167.64	1166.178	5	6	-83.845	1117.776	-83.861	1214.549	-167.692	1262.949	-251.421	1214.526	-251.492	1117.803	-167.661	1069.403	-83.845	1117.776	2	2.284	3	0.71	1	0.687	1	112	1	FALSE	3	3.6	0	98.18	0	503080	503080	0	2	1	1	PP0(CE-)L5/C02_FO_1_2	PP0(CE-)L5/C02_FO_2_3	A	A	PP1(CE-)11_FO_1_30	PP1(CE-)9_FO_2_16	Ap	Ap	PPFO(CE-)X5_17	DAQ_2_3
403	5	3	9	FO	-251.465	1311.35	5	6	-167.692	1262.949	-167.571	1359.759	-251.489	1408.209	-335.268	1359.699	-335.339	1262.976	-251.421	1214.526	-167.692	1262.949	2	2	3	0.556	1	0.547	1	112	0	TRUE	3	3.6	0	100.855	0	503090	503090	0	2	1	1	PP0(CE-)L5/C02_FO_1_2	PP0(CE-)L5/C02_FO_2_3	A	A	PP1(CE-)11_FO_1_30	PP1(CE-)9_FO_2_16	Ap	Ap	PPFO(CE-)X5_17	DAQ_2_3
